1/1	I am 54 and I'm getting my second shot tomorrow ,i went with my mother age 80 3 weeks ago,she was one of the first to be vaccinated.
1/1	I am 60 years old when I will get vaccine?
1/1	I am 78 so if offered the vacine i will have it. I can only blame myself if any thing goes wrong but will to take the gamble
0/0	I am NEVER getting that shot! I will put my trust in my almighty God!
0/0	I am NOT taking any vaccines related to Covid-19. As a matter of fact, I am not taking any more vaccines for as long as i am alive
0/0/0/1	I am NOT taking any vaccines related to Covid-19. As a matter of fact, I am not taking any more vaccines for as long as i am alive.
0/0	I am NOT taking it NO MATTER WHAT!!!!
0/0	I am NOT taking that vaccine. I absolutely do NOT trust it for a number of reasons.
0/-1	I am a little bit hesitant
1/1	I am a nurse and i got the vaccine 5 days ago. I have not noticed any side effects at all, except a sore arm. But it was not that sore, and was only sore for about 1 1/2 days. And, in the past, I have had flu shots that made my arm more sore. I am fit and healthy, and have a pretty strong immune system. I got the vaccine because I am more concerned passing COVID to others and about getting COVID and having long term issues. Many who have gotten only minor illness from COVID have had long term issues with micro clots in thier organs. I just think that is a way worse scenario then any possible side effects from vaccine
1/1	I am a part of the Pfizer vaccine trial. I could have gotten it, or I could have gotten placebo. My doses were done in September and October. There was definitely an afternoon after my second dose where I felt like crap. Very tired, stomach felt gross, wanted to just lay on the couch, and I couldn’t get my body the right temperature. Sweatshirt made me sweat, but t shirt felt freezing. That lasted until I went to bed that night, then I woke up feeling fine.
1/1	I am a physician and very PRO vaccine. But there is no reason the government should be forcing anyone to get one against their will.
0/0	I am afraid of the side effects because the testing should take 2 years
0/0	I am against the vaccine, there has not been enough time testing on it, they just want us to be a bunch of guinea pigs
0/-1	I am allergic to everything. So that knocks me out…
1/1	I am also a health worker, I took my 1st dose of Oxford Vaccine
0/0	I am also skeptical about the vaccine
1/1	I am amongst the more vulnerable people. Insulin dep. Diabetic. Asthma, mild angina, and fibromyalgia. Locked in since March afraid to go outside. I can't wait to get the vaccine so that I can rejoin the human race again. I hope I don't have to wait to long.
1/1	I am an EMT in the CA bay area and I have both shots of the moderna vaccine. I only had soreness in my arm for both shots with no side effects.
0/0	I am anti vax
0/0	I am anti-vax due to religious opinion,
0/0	I am at high risk, but I won’t be standing in line waiting to be vaccinated. Far from it… I’ll turn and run for the hills and hide if I have to!
1/-1	I am autistic, the fact that some parents would let their children die rather than be like me (even though it can't cause autism) is very insulting to be honest
0/-1	I am concern about one thing. Side effects. What are the possible side effects one might get?
1/1	I am convinced, I will get it.
1/1	I am currently working frontline nursing in the UK.After consulting with many other health pro's,I decided to have the vac.I've already had Covid,back in April 2020.Had the vac last Friday,no issues.
0/0	I am deeply concerned about pushing this vaccine through so fast. I, quite frankly, do not want to take this vaccine until it has been in use for quite some time in order to evaluate the side effect profile and how effective it actually is.
1/1	I am definitely getting the vaccine because I want to go back to work!
1/1	I am extremely thrilled with what the scientists have achieved. Great job! The world counts on you.
1/1	I am for the vaccine and think it's safe
1/1	I am generally very pro-vaccine, .especially the J&J vaccine, and the AstraZeneca/Oxford one.
1/1	I am getting May second dose tommorow.
1/1	I am getting the first dose of the COVID vaccine on Wednesday. I will be getting the vaccine to protect my family and friends. I will also be getting the vaccine to protect one of my support staff, who has a brother that has a disability which makes him more susceptible to COVID
0/1	I am getting the vaccine. The more I read or hear about it the more I am sure I'll never have it
1/1	I am glad I see finally SCIENTISTS and DOCTOR talking real facts!! for the vaccine and NOT people with no idea about medicine and vaccines.
0/0	I am going to pass on the vaccine; my body, my choice.
1/1	I am going to take the Vaccine!
0/0	I am gonna save my life and not vaccinate...
1/1	I am gonna take this vaccine.
1/1/1	I am grateful to be here today receiving my first dose of the COVID-19 Vaccine!
1/-1	I am guessing the last science course you had was 10th grade biology. and he slept through it.
1/1	I am happy to report that I received the first dose of the COVID-19 vaccine. Together, with the help of vaccines, we will defeat this virus. I #TrustScience and you should too.
1/1	I am happy to take the dose of anyone who doesn't want to get vaccinated now!!
1/1	I am hoping that I will be able to get one soon so I can continue my clinical volunteer hours and the hospital and get some shadowing hours as well!
1/1	I am hoping that I will be able to get one soon so I can continue my clinical volunteer hours and the hospital and get some shadowing hours as well! Thank you for putting out this video! I hope that your holidays were safe and happy!
1/1	I am hoping to god that all the logistics work out perfectly and we can stay on track for 20 million people vaccinated in the US by the end of 2020.
0/1	I am hoping to, but not be able to get the vaccine.You see, I have an extreme allergy to chicken eggs, and many vaccines contain pieces of a virus that has been incubated in chicken eggs. Thus, they contain the proteins that I am allergic to.
0/0	I am immunocompromised due to being a transplant recipient. I am hesitant about recieving the vaccine.
1/1	I am in high risk category and will get it as soon as I am able to. My mother passed away October 8th with covid.
1/1	I am in no way an anti-vaxxer. Hell, I work in the pharmacuetical industry. I have the upmost confidence in the regulatory agencies worldwide and the rigor at which there studies, by experienced players, are going through. I don't want the first round, either
1/1	I am in the Moderna Phase 3 Cove Study Trial. I chose to volunteer and participate because I want to help get a vaccine out and I feel compelled to help and contribute to society in regards to this pandemic.
1/1	I am in the Moderna Phase 3 Cove Study Trial. I chose to volunteer and participate because I want to help get a vaccine out and I feel compelled to help and contribute to society in regards to this pandemic. This Coronavirus Pandemic Needs to be something of the past and we need to move forward with our lives. Thank you to all volunteers and participants of all clinical trials and to all doctors and nurses. Thank you for this very well instructed video regards to such a sensitive topic!
1/1	I am in the Moderna Phase 3 Cove Study Trial. I chose to volunteer and participate because I want to help get a vaccine out and I feel compelled to help and contribute to society in regards to this pandemic. This Coronavirus Pandemic. Needs to be something of the past and we need to move forward with our lives. Thank you to all volunteers and participants of all clinical trials and to all doctors and nurses. Thank you for this very well instructed video regards to such a sensitive topic!
1/1	I am in the US and receive my second dose next week. I cannot wait for our world to be open again. Until then God bless and keep you all safe and healthy
